"sourceid","dstid","year","avg_travel_time"
362,2071,2018,53.6043611111111
362,2071,2019,53.6123
362,2071,2020,52.1532222222222
362,2072,2017,52.6821666666667
362,2072,2018,48.5198888888889
362,2072,2019,46.8384722222222
362,2072,2020,44.8761111111111
362,2073,2015,43.5113333333333
362,2073,2016,43.5557916666667
362,2073,2017,46.9567638888889
362,2073,2018,43.7436851851852
362,2073,2019,42.4857361111111
362,2073,2020,41.1776111111111
362,2074,2017,59.2280833333333
362,2074,2018,50.5218148148148
362,2074,2019,48.1586944444444
362,2074,2020,47.3326666666667
362,2075,2018,48.225119047619
362,2075,2019,47.328303030303
362,2075,2020,45.4356666666667
362,2076,2015,42.7212
362,2076,2016,42.6835277777778
362,2076,2017,46.1012361111111
362,2076,2018,42.8962037037037
362,2076,2019,41.6325555555556
362,2076,2020,40.3472222222222
362,2077,2017,55.2075416666667
362,2077,2018,50.4243148148148
362,2077,2019,47.8498636363636
362,2077,2020,46.2695
362,2078,2017,56.1043333333333
362,2078,2018,50.6240208333333
362,2078,2019,48.1525
362,2078,2020,45.3739444444444
362,2079,2016,47.8121666666667
362,2079,2017,48.8209761904762
362,2079,2018,44.9051851851852
362,2079,2019,43.3012777777778
362,2079,2020,42.1395
362,2080,2017,51.1691333333333
362,2080,2018,46.6781296296296
362,2080,2019,45.0092361111111
362,2080,2020,43.4920555555556
362,2081,2017,55.0142777777778
362,2081,2018,48.0291481481481
362,2081,2019,46.0931527777778
362,2081,2020,44.532
362,2082,2017,58.1299666666667
362,2082,2018,53.2007037037037
362,2082,2019,51.7908194444444
362,2082,2020,50.0883333333333
362,2083,2017,54.7713666666667
362,2083,2018,52.1803518518519
362,2083,2019,50.3922222222222
362,2083,2020,48.5987777777778
362,2084,2017,60.2171666666667
362,2084,2018,51.8537777777778
362,2084,2019,49.8726944444444
362,2084,2020,48.085
362,2085,2017,34.4890416666667
362,2085,2018,34.9247592592593
362,2085,2019,31.9112916666667
362,2085,2020,32.3980555555556
362,2087,2016,48.0685666666667
362,2087,2017,51.6893194444444
362,2087,2018,48.3137407407407
362,2087,2019,47.0256805555556
362,2087,2020,45.6427777777778
362,2088,2017,59.7023333333333
362,2088,2018,52.8027142857143
362,2088,2019,50.6114166666667
362,2088,2020,49.0606111111111
362,2089,2016,49.6422333333333
362,2089,2017,49.3273611111111
362,2089,2018,46.2998148148148
362,2089,2019,44.2420833333333
362,2089,2020,43.1218333333333
362,2090,2016,48.9284
362,2090,2017,52.5975833333333
362,2090,2018,49.2827962962963
362,2090,2019,47.9054861111111
362,2090,2020,46.5857777777778
362,2091,2015,25.0481666666667
362,2091,2016,26.1198611111111
362,2091,2017,27.2737361111111
362,2091,2018,27.3198148148148
362,2091,2019,25.1480416666667
362,2091,2020,25.8406111111111
362,2092,2016,50.5593333333333
362,2092,2017,52.0701666666667
362,2092,2018,48.5589074074074
362,2092,2019,46.31325
362,2092,2020,45.0715555555556
362,2093,2016,29.149119047619
362,2093,2017,29.6878888888889
362,2093,2018,29.7060925925926
362,2093,2019,27.4883472222222
362,2093,2020,26.8612222222222
362,2094,2016,53.6273333333333
362,2094,2017,55.5307222222222
362,2094,2018,50.3147592592593
362,2094,2019,48.6288472222222
362,2094,2020,47.4651666666667
362,2095,2017,56.6278888888889
362,2095,2018,51.7861481481482
362,2095,2019,49.7848611111111
362,2095,2020,48.2866111111111
362,2096,2017,57.7160416666667
362,2096,2018,54.6245555555556
362,2096,2019,54.2971666666667
362,2096,2020,54.0586666666667
362,2097,2015,44.5328333333333
362,2097,2016,45.8712333333333
362,2097,2017,49.4029027777778
362,2097,2018,45.9966111111111
362,2097,2019,44.6472361111111
362,2097,2020,43.3262222222222
362,2098,2017,55.6333666666667
362,2098,2018,53.6806666666667
362,2098,2019,51.855875
362,2098,2020,51.0083888888889
362,2099,2017,53.1841904761905
362,2099,2018,49.3028148148148
362,2099,2019,47.2620833333333
362,2099,2020,45.9305
362,2100,2016,47.7971666666667
362,2100,2017,48.3873888888889
362,2100,2018,44.7701851851852
362,2100,2019,42.880625
362,2100,2020,41.8384444444444
362,2101,2016,15.0081111111111
362,2101,2017,15.0881944444444
362,2101,2018,17.4736851851852
362,2101,2019,16.3569861111111
362,2101,2020,16.2802777777778
362,2102,2016,23.5268333333333
362,2102,2017,22.6549696969697
362,2102,2018,22.8834259259259
362,2102,2019,19.1633055555556
362,2102,2020,18.6065
362,2103,2016,46.4871458333333
362,2103,2017,49.0354305555556
362,2103,2018,44.4206481481481
362,2103,2019,42.3173611111111
362,2103,2020,41.1419444444444
362,2104,2017,56.468
362,2104,2018,51.6769166666667
362,2104,2019,50.0554583333333
362,2104,2020,48.4501111111111
362,2105,2019,48.1573333333333
362,2105,2020,46.2463333333333
362,2106,2015,43.5055
362,2106,2016,46.84105
362,2106,2017,50.4353333333333
362,2106,2018,47.0800925925926
362,2106,2019,45.6581805555556
362,2106,2020,44.2922777777778
362,2107,2017,53.0133666666667
362,2107,2018,49.0315740740741
362,2107,2019,47.1709583333333
362,2107,2020,45.9604444444444
362,2108,2017,52.2040666666667
362,2108,2018,48.5667222222222
362,2108,2019,46.7843888888889
362,2108,2020,45.5335
362,2109,2017,56.2653333333333
362,2109,2018,51.5715952380952
362,2109,2019,49.5908636363636
362,2109,2020,47.5991666666667
362,2110,2016,23.5657222222222
362,2110,2017,22.5491666666667
362,2110,2018,22.7288333333333
362,2110,2019,19.0943472222222
362,2110,2020,18.5772777777778
362,2111,2017,53.6684666666667
362,2111,2018,50.1474814814815
362,2111,2019,48.2371805555556
362,2111,2020,46.8748333333333
362,2112,2015,16.9012
362,2112,2016,18.3596527777778
362,2112,2017,19.7078055555556
362,2112,2018,20.1993333333333
362,2112,2019,16.8291388888889
362,2112,2020,16.3577777777778
362,2113,2015,15.454
362,2113,2016,17.0690972222222
362,2113,2017,18.4057638888889
362,2113,2018,18.9621666666667
362,2113,2019,15.5984027777778
362,2113,2020,15.1047777777778
362,2114,2015,18.6357592592593
362,2114,2016,19.8925
362,2114,2017,21.1632361111111
362,2114,2018,21.7071111111111
362,2114,2019,18.3635972222222
362,2114,2020,17.9205555555556
362,2115,2016,24.494
362,2115,2017,24.1323125
362,2115,2018,24.6785185185185
362,2115,2019,21.2861666666667
362,2115,2020,20.6959444444444
362,2116,2017,30.1661666666667
362,2116,2018,26.3955833333333
362,2116,2019,22.7824761904762
362,2116,2020,22.9916111111111
362,2117,2016,22.5925
362,2117,2017,23.0021428571429
362,2117,2018,23.8232037037037
362,2117,2019,22.013375
362,2117,2020,21.9285555555556
362,2118,2016,20.5691666666667
362,2118,2017,20.2428472222222
362,2118,2018,21.2722222222222
362,2118,2019,19.870375
362,2118,2020,19.6873888888889
362,2119,2015,13.3759545454545
362,2119,2016,14.7270972222222
362,2119,2017,15.6471944444444
362,2119,2018,16.435537037037
362,2119,2019,13.4996111111111
362,2119,2020,13.1075555555556
362,2120,2017,34.401125
362,2120,2018,32.7126481481481
362,2120,2019,28.5696805555556
362,2120,2020,29.6314444444444
362,2121,2016,16.9763
362,2121,2017,16.7335
362,2121,2018,17.7479814814815
362,2121,2019,16.2125694444444
362,2121,2020,16.1021111111111
362,2122,2016,17.4728333333333
362,2122,2017,17.3565972222222
362,2122,2018,19.3704444444444
362,2122,2019,18.2687638888889
362,2122,2020,18.1121111111111
362,2123,2016,14.3293333333333
362,2123,2017,14.5075277777778
362,2123,2018,16.8879444444444
362,2123,2019,16.0063611111111
362,2123,2020,15.801
362,2124,2016,17.0187222222222
362,2124,2017,17.1165416666667
362,2124,2018,18.2491666666667
362,2124,2019,15.5825277777778
362,2124,2020,15.0243888888889
362,2125,2016,14.4063888888889
362,2125,2017,14.2745416666667
362,2125,2018,16.6831111111111
362,2125,2019,15.6351388888889
362,2125,2020,15.3926111111111
362,2126,2016,24.8303333333333
362,2126,2017,22.8395833333333
362,2126,2018,24.4597407407407
362,2126,2019,23.1515833333333
362,2126,2020,23.1948888888889
362,2127,2016,21.31725
362,2127,2017,21.6928484848485
362,2127,2018,23.3553333333333
362,2127,2019,21.5134583333333
362,2127,2020,21.5330555555556
362,2128,2017,27.4638333333333
362,2128,2018,26.15675
362,2128,2019,23.8715185185185
362,2128,2020,23.3868333333333
362,2129,2017,23.8856333333333
362,2129,2018,23.3860555555556
362,2129,2019,22.1523611111111
362,2129,2020,22.7635555555556
362,2130,2016,20.4895
362,2130,2017,20.0630694444444
362,2130,2018,21.4461851851852
362,2130,2019,20.1024444444444
362,2130,2020,19.8212222222222
362,2131,2017,23.3053666666667
362,2131,2018,21.9490740740741
362,2131,2019,20.7074444444444
362,2131,2020,20.2733888888889
362,2132,2016,16.1752
362,2132,2017,16.5146805555556
362,2132,2018,18.7652222222222
362,2132,2019,17.6355833333333
362,2132,2020,17.5682222222222
362,2133,2016,21.3096666666667
362,2133,2017,23.3765476190476
362,2133,2018,23.2179814814815
362,2133,2019,20.8151388888889
362,2133,2020,20.8867777777778
362,2134,2016,19.2481666666667
362,2134,2017,21.0893611111111
362,2134,2018,20.8657222222222
362,2134,2019,18.6562361111111
362,2134,2020,18.0797222222222
362,2135,2016,18.8556666666667
362,2135,2017,19.8882857142857
362,2135,2018,19.6674814814815
362,2135,2019,17.1094583333333
362,2135,2020,16.5716111111111
362,2136,2017,19.8623333333333
362,2136,2018,20.2009259259259
362,2136,2019,16.7924861111111
362,2136,2020,16.0502222222222
362,2137,2017,26.5623
362,2137,2018,26.1566296296296
362,2137,2019,24.0268472222222
362,2137,2020,23.4616666666667
362,2138,2019,35.193
362,2139,2017,21.5659166666667
362,2139,2018,21.7413518518519
362,2139,2019,18.7097083333333
362,2139,2020,17.9897222222222
362,2140,2017,24.0707
362,2140,2018,25.3162962962963
362,2140,2019,21.7193611111111
362,2140,2020,21.0785
362,2141,2017,26.0462
362,2141,2018,26.1141296296296
362,2141,2019,22.2650138888889
362,2141,2020,22.3132777777778
362,2142,2016,22.9854166666667
362,2142,2017,23.6606805555556
362,2142,2018,24.4892037037037
362,2142,2019,21.2596388888889
362,2142,2020,20.8072222222222
362,2143,2016,18.7447291666667
362,2143,2017,18.5036527777778
362,2143,2018,18.5835555555556
362,2143,2019,17.29575
362,2143,2020,16.8830555555556
362,2144,2017,26.4019047619048
362,2144,2018,26.4464259259259
362,2144,2019,23.8735972222222
362,2144,2020,23.2399444444444
362,2145,2015,18.0076666666667
362,2145,2016,17.9154027777778
362,2145,2017,19.0412222222222
362,2145,2018,19.4665
362,2145,2019,16.5428611111111
362,2145,2020,16.0280555555556
362,2146,2015,17.1525
362,2146,2016,17.8328472222222
362,2146,2017,18.8675972222222
362,2146,2018,19.3290185185185
362,2146,2019,16.4756944444444
362,2146,2020,16.0718888888889
362,2147,2015,20.7688333333333
362,2147,2016,20.9712083333333
362,2147,2017,22.0695138888889
362,2147,2018,21.8072592592593
362,2147,2019,19.1041527777778
362,2147,2020,18.6723888888889
362,2148,2017,30.7879583333333
362,2148,2018,29.8234583333333
362,2148,2019,27.3874305555556
362,2148,2020,28.0981111111111
362,2149,2017,30.3699583333333
362,2149,2018,29.104
362,2149,2019,25.7370416666667
362,2149,2020,26.3833333333333
362,2150,2015,19.5449444444444
362,2150,2016,20.7293472222222
362,2150,2017,22.1465694444444
362,2150,2018,22.566537037037
362,2150,2019,19.3520972222222
362,2150,2020,18.9758333333333
362,2151,2015,20.5092222222222
362,2151,2016,21.8695972222222
362,2151,2017,23.306375
362,2151,2018,23.5625925925926
362,2151,2019,20.5406944444444
362,2151,2020,20.3058888888889
362,2152,2017,35.2450833333333
362,2152,2018,34.2771111111111
362,2152,2019,31.6559861111111
362,2152,2020,31.5328333333333
362,2153,2017,22.8951666666667
362,2153,2018,25.9746851851852
362,2153,2019,22.0056666666667
362,2153,2020,21.1405
362,2154,2016,20.5862833333333
362,2154,2017,21.4609305555556
362,2154,2018,22.6157407407407
362,2154,2019,18.8871527777778
362,2154,2020,18.3106666666667
362,2155,2016,27.9594166666667
362,2155,2017,29.0135416666667
362,2155,2018,29.0769814814815
362,2155,2019,26.3355138888889
362,2155,2020,25.8308888888889
362,2156,2016,26.6254166666667
362,2156,2017,22.2119523809524
362,2156,2018,22.4556296296296
362,2156,2019,20.75675
362,2156,2020,19.9686666666667
362,2157,2018,36.7045
362,2157,2019,33.4621666666667
362,2158,2017,28.185875
362,2158,2018,28.2772142857143
362,2158,2019,24.5364583333333
362,2158,2020,23.9651666666667
362,2159,2017,28.6727666666667
362,2159,2018,27.2172592592593
362,2159,2019,23.4176805555556
362,2159,2020,23.3278333333333
362,2160,2016,22.9106666666667
362,2160,2017,23.79975
362,2160,2018,23.9618703703704
362,2160,2019,21.6723333333333
362,2160,2020,21.6308888888889
362,2161,2017,22.8849375
362,2161,2018,23.3600925925926
362,2161,2019,21.0920277777778
362,2161,2020,20.9217222222222
362,2162,2016,21.8134666666667
362,2162,2017,20.9347708333333
362,2162,2018,21.0140185185185
362,2162,2019,19.5879722222222
362,2162,2020,18.6116666666667
362,2163,2016,31.7578333333333
362,2163,2017,31.7750476190476
362,2163,2018,32.2555
362,2163,2019,29.9905277777778
362,2163,2020,30.1095555555556
362,2164,2016,28.0058
362,2164,2017,24.3665694444444
362,2164,2018,21.9095740740741
362,2164,2019,20.0462777777778
362,2164,2020,19.6497222222222
362,2165,2016,24.1709444444444
362,2165,2017,25.2082777777778
362,2165,2018,25.1750925925926
362,2165,2019,22.7262916666667
362,2165,2020,22.0934444444444
362,2166,2017,34.04725
362,2166,2018,34.6562222222222
362,2166,2019,31.9952777777778
362,2166,2020,33.3865
362,2167,2017,38.3078333333333
362,2167,2018,36.0564259259259
362,2167,2019,34.2560833333333
362,2167,2020,34.3625833333333
362,2168,2016,31.2482777777778
362,2168,2017,31.8700416666667
362,2168,2018,31.9382592592593
362,2168,2019,29.842125
362,2168,2020,29.5971111111111
362,2169,2016,29.046
362,2169,2017,30.0185454545455
362,2169,2018,28.6645925925926
362,2169,2019,26.4831527777778
362,2169,2020,25.7974444444444
362,2170,2016,25.0800833333333
362,2170,2017,23.3486666666667
362,2170,2018,19.7937222222222
362,2170,2019,17.8711388888889
362,2170,2020,17.2701666666667
362,2171,2017,31.9222666666667
362,2171,2018,32.2018888888889
362,2171,2019,29.6475277777778
362,2171,2020,30.6641666666667
362,2172,2015,26.9124444444444
362,2172,2016,26.9459722222222
362,2172,2017,28.7405555555556
362,2172,2018,29.2437962962963
362,2172,2019,26.3659722222222
362,2172,2020,26.4803888888889
362,2173,2017,34.3583333333333
362,2173,2018,35.749537037037
362,2173,2019,33.5968333333333
362,2173,2020,33.4188333333333
362,2174,2015,23.337537037037
362,2174,2016,24.1577361111111
362,2174,2017,25.5751805555556
362,2174,2018,25.869462962963
362,2174,2019,23.132875
362,2174,2020,23.1006666666667
362,2175,2016,30.2440833333333
362,2175,2017,30.224125
362,2175,2018,29.5516481481481
362,2175,2019,27.990125
362,2175,2020,28.1673888888889
362,2176,2015,28.3868333333333
362,2176,2016,28.3176833333333
362,2176,2017,30.1414027777778
362,2176,2018,30.7995740740741
362,2176,2019,27.930375
362,2176,2020,27.956
362,2177,2019,29.5649666666667
362,2177,2020,29.5698333333333
362,2178,2019,31.2925833333333
362,2178,2020,32.0438333333333
362,2179,2017,33.0452916666667
362,2179,2018,34.4817037037037
362,2179,2019,30.6149305555556
362,2179,2020,31.3548333333333
362,2180,2017,30.0480666666667
362,2180,2018,29.3814074074074
362,2180,2019,27.3839166666667
362,2180,2020,27.0957222222222
362,2181,2017,33.24
362,2181,2018,33.3432592592593
362,2181,2019,30.9948333333333
362,2181,2020,30.6754444444444
362,2182,2015,24.6995833333333
362,2182,2016,25.4413333333333
362,2182,2017,26.7573194444444
362,2182,2018,27.4808703703704
362,2182,2019,24.5794166666667
362,2182,2020,24.7848888888889
362,2183,2016,26.8150625
362,2183,2017,28.1740277777778
362,2183,2018,26.3715925925926
362,2183,2019,25.1228888888889
362,2183,2020,24.8069444444444
362,2184,2016,33.0391111111111
362,2184,2017,33.4917333333333
362,2184,2018,32.8101481481481
362,2184,2019,30.8414305555556
362,2184,2020,30.4651666666667
362,2185,2016,33.2865555555556
362,2185,2017,33.9464444444444
362,2185,2018,33.2541666666667
362,2185,2019,31.285375
362,2185,2020,30.9048333333333
362,2186,2016,31.1465555555556
362,2186,2017,31.8616041666667
362,2186,2018,28.3714074074074
362,2186,2019,26.4490972222222
362,2186,2020,25.8414444444444
362,2187,2016,30.4574583333333
362,2187,2017,30.6643333333333
362,2187,2018,30.3464259259259
362,2187,2019,28.2205277777778
362,2187,2020,27.8346666666667
362,2188,2016,29.7945
362,2188,2017,30.6660972222222
362,2188,2018,29.6093333333333
362,2188,2019,27.8486944444444
362,2188,2020,27.4489444444444
362,2189,2016,28.4535
362,2189,2017,27.9333125
362,2189,2018,28.8165
362,2189,2019,26.7903888888889
362,2189,2020,25.4968888888889
362,2190,2017,28.3263333333333
362,2190,2018,27.7140925925926
362,2190,2019,24.9825555555556
362,2190,2020,23.7206111111111
362,2191,2017,33.7499047619048
362,2191,2018,33.3714259259259
362,2191,2019,31.2008888888889
362,2191,2020,30.7417777777778
362,2192,2017,36.847625
362,2192,2018,36.0877592592593
362,2192,2019,33.1532083333333
362,2192,2020,33.2736666666667
362,2193,2019,32.3904166666667
362,2193,2020,32.7995
362,2194,2017,31.57925
362,2194,2018,31.2091875
362,2194,2019,28.3584722222222
362,2194,2020,28.7028333333333
362,2195,2018,37.0626666666667
362,2195,2019,35.5432222222222
362,2195,2020,35.7798333333333
362,2196,2016,35.602
362,2196,2017,35.3290666666667
362,2196,2018,34.5497407407407
362,2196,2019,32.6563472222222
362,2196,2020,32.5275
362,2197,2017,36.4640416666667
362,2197,2018,36.421462962963
362,2197,2019,34.7000972222222
362,2197,2020,34.2393888888889
362,2198,2019,35.3396666666667
362,2199,2015,21.3478333333333
362,2199,2016,22.5121833333333
362,2199,2017,23.6734583333333
362,2199,2018,23.3375555555556
362,2199,2019,20.9385555555556
362,2199,2020,20.4632222222222
362,2200,2016,26.571
362,2200,2017,26.8391944444444
362,2200,2018,26.959962962963
362,2200,2019,24.4056666666667
362,2200,2020,23.8822222222222
362,2201,2016,25.9479166666667
362,2201,2017,26.47535
362,2201,2018,26.5148888888889
362,2201,2019,23.8903194444444
362,2201,2020,23.2791666666667
362,2202,2017,31.2308333333333
362,2202,2018,31.4004259259259
362,2202,2019,29.1747222222222
362,2202,2020,29.0437777777778
362,2203,2016,30.3096904761905
362,2203,2017,30.9149444444444
362,2203,2018,30.2557222222222
362,2203,2019,28.0913472222222
362,2203,2020,27.7103888888889
362,2204,2016,28.2349523809524
362,2204,2017,28.7810277777778
362,2204,2018,28.409037037037
362,2204,2019,26.5663333333333
362,2204,2020,25.6946111111111
362,2205,2016,29.6117222222222
362,2205,2017,30.0779722222222
362,2205,2018,29.0201851851852
362,2205,2019,26.926625
362,2205,2020,26.5231666666667
362,2206,2017,33.4423333333333
362,2206,2018,31.4595833333333
362,2206,2019,29.7286666666667
362,2207,2016,28.1705
362,2207,2017,29.3175416666667
362,2207,2018,26.8078148148148
362,2207,2019,25.1407222222222
362,2207,2020,24.4128333333333
362,2208,2017,28.1368333333333
362,2208,2018,28.0333333333333
362,2208,2019,25.8434583333333
362,2208,2020,25.3885
362,2209,2016,26.9566111111111
362,2209,2017,27.5708611111111
362,2209,2018,27.1883888888889
362,2209,2019,25.3757361111111
362,2209,2020,24.632
362,2210,2016,23.8435555555556
362,2210,2017,23.150375
362,2210,2018,23.4771111111111
362,2210,2019,22.0286388888889
362,2210,2020,21.4851666666667
362,2211,2016,24.8455833333333
362,2211,2017,24.4670555555556
362,2211,2018,24.3683518518519
362,2211,2019,22.8691527777778
362,2211,2020,22.3043333333333
362,2212,2017,31.6714444444444
362,2212,2018,31.9408148148148
362,2212,2019,29.9125555555556
362,2212,2020,29.4891111111111
362,2213,2016,25.1164761904762
362,2213,2017,24.7885138888889
362,2213,2018,24.0253333333333
362,2213,2019,22.5928888888889
362,2213,2020,21.7917222222222
362,2214,2017,31.7262083333333
362,2214,2018,32.1548703703704
362,2214,2019,30.4121944444444
362,2214,2020,30.0314444444444
362,2215,2016,24.109380952381
362,2215,2017,23.0169166666667
362,2215,2018,23.0815925925926
362,2215,2019,21.6272361111111
362,2215,2020,21.2388333333333
362,2216,2016,24.8768939393939
362,2216,2017,25.1001666666667
362,2216,2018,24.4251481481481
362,2216,2019,22.6052777777778
362,2216,2020,21.8289444444444
362,2217,2017,31.3951
362,2217,2018,31.3151666666667
362,2217,2019,29.4381805555556
362,2217,2020,28.1102222222222
362,2218,2017,31.1803333333333
362,2218,2018,30.5903148148148
362,2218,2019,27.9947777777778
362,2218,2020,26.9545
362,2219,2016,26.2301666666667
362,2219,2017,26.5093888888889
362,2219,2018,26.0875555555556
362,2219,2019,24.2473611111111
362,2219,2020,23.5545555555556
362,2220,2017,31.8980666666667
362,2220,2018,31.2641851851852
362,2220,2019,29.1090416666667
362,2220,2020,28.9071666666667
362,2221,2016,30.5425416666667
362,2221,2017,31.2232272727273
362,2221,2018,29.9218888888889
362,2221,2019,27.9867638888889
362,2221,2020,27.74
362,2222,2018,29.0597222222222
362,2222,2019,27.4067407407407
362,2222,2020,26.2805
362,2223,2017,30.748875
362,2223,2018,30.6965416666667
362,2223,2019,28.4121166666667
362,2223,2020,28.4658333333333
362,2224,2017,27.5691111111111
362,2224,2018,30.1053333333333
362,2225,2017,30.6843333333333
362,2225,2018,30.1110625
362,2225,2019,27.5873194444444
362,2225,2020,28.1791111111111
362,2226,2017,32.3175416666667
362,2226,2018,32.4074444444444
362,2226,2019,29.2077777777778
362,2226,2020,29.4754444444444
362,2227,2016,30.3400833333333
362,2227,2017,30.1417727272727
362,2227,2018,30.4274814814815
362,2227,2019,27.9986111111111
362,2227,2020,27.3761666666667
362,2228,2016,28.2807962962963
362,2228,2017,29.0395
362,2228,2018,28.8348333333333
362,2228,2019,27.2542638888889
362,2228,2020,27.6528888888889
362,2229,2017,31.9657083333333
362,2229,2018,32.0778518518519
362,2229,2019,30.3353055555556
362,2229,2020,29.8373888888889
362,2230,2017,32.3507
362,2230,2018,31.1064814814815
362,2230,2019,29.7811388888889
362,2230,2020,29.3677222222222
362,2231,2017,32.1857666666667
362,2231,2018,30.9318148148148
362,2231,2019,29.4607361111111
362,2231,2020,28.9565
362,2232,2017,30.4036666666667
362,2232,2018,28.8423703703704
362,2232,2019,27.5740555555556
362,2232,2020,27.2447222222222
362,2233,2017,40.861375
362,2233,2018,40.874037037037
362,2233,2019,37.1494305555556
362,2233,2020,35.8571666666667
362,2235,2016,26.7585833333333
362,2235,2017,26.6203666666667
362,2235,2018,26.6732407407407
362,2235,2019,23.6837777777778
362,2235,2020,23.5206666666667
362,2236,2018,46.30475
362,2236,2019,44.91975
362,2236,2020,43.6913333333333
362,2237,2017,37.2182222222222
362,2237,2018,37.5787592592593
362,2237,2019,36.5264393939394
362,2237,2020,35.9628333333333
362,2238,2017,39.7081666666667
362,2238,2018,39.304037037037
362,2238,2019,35.9708888888889
362,2238,2020,34.9163888888889
362,2239,2017,38.59525
362,2239,2018,38.692537037037
362,2239,2019,35.2575555555556
362,2239,2020,34.5237777777778
362,2240,2019,45.3078333333333
362,2241,2017,35.4286944444444
362,2241,2018,35.6762407407407
362,2241,2019,33.8994722222222
362,2241,2020,34.839
362,2242,2017,25.6194666666667
362,2242,2018,27.3404074074074
362,2242,2019,25.4580416666667
362,2242,2020,25.5116666666667
362,2243,2017,40.0235555555556
362,2245,2017,36.1227333333333
362,2245,2018,36.0793333333333
362,2245,2019,33.987875
362,2245,2020,34.8755555555556
362,2246,2017,29.3595833333333
362,2246,2018,30.6457407407407
362,2246,2019,28.1171388888889
362,2246,2020,28.3015
362,2247,2017,26.8514
362,2247,2018,26.7872037037037
362,2247,2019,24.5426388888889
362,2247,2020,24.5306111111111
362,2248,2016,26.8832222222222
362,2248,2017,25.7463
362,2248,2018,25.8560555555556
362,2248,2019,23.6063333333333
362,2248,2020,23.818
362,2249,2017,24.3542083333333
362,2249,2018,24.3892708333333
362,2249,2019,21.9061212121212
362,2249,2020,22.0990555555556
362,2252,2017,40.9741666666667
362,2252,2018,38.79
362,2252,2019,38.8975
362,2252,2020,36.2156666666667
362,2253,2019,38.0593333333333
362,2253,2020,37.003
362,2254,2016,25.5554583333333
362,2254,2017,25.5540303030303
362,2254,2018,26.7608333333333
362,2254,2019,24.67775
362,2254,2020,24.4865555555556
362,2255,2019,41.2032222222222
362,2255,2020,39.5435
362,2256,2017,42.2371111111111
362,2256,2018,41.5115833333333
362,2256,2019,38.8472727272727
362,2256,2020,39.7846111111111
362,2258,2017,40.3370555555556
362,2258,2018,39.5849166666667
362,2258,2019,37.699875
362,2258,2020,38.4871666666667
362,2259,2017,43.3444166666667
362,2259,2018,41.6860952380952
362,2259,2019,39.9400925925926
362,2259,2020,38.9709166666667
362,2260,2017,40.1384166666667
362,2260,2018,39.3885740740741
362,2260,2019,37.2785694444444
362,2260,2020,36.4597222222222
362,2261,2017,40.0036666666667
362,2261,2018,39.1988888888889
362,2261,2019,37.4320972222222
362,2261,2020,37.9874444444444
362,2262,2017,37.2255277777778
362,2262,2018,34.6414444444444
362,2262,2019,31.2450277777778
362,2262,2020,31.2343333333333
362,2263,2017,43.7275
362,2263,2018,43.4165
362,2263,2019,40.9467121212121
362,2263,2020,40.9103333333333
362,2264,2015,21.3664761904762
362,2264,2016,22.6245972222222
362,2264,2017,23.9673194444444
362,2264,2018,24.3472222222222
362,2264,2019,21.3539166666667
362,2264,2020,21.2243888888889
362,2265,2017,37.906875
362,2265,2018,37.5730925925926
362,2265,2019,35.2556111111111
362,2265,2020,35.3541111111111
362,2266,2017,37.3048333333333
362,2266,2018,39.5402083333333
362,2266,2019,36.5826666666667
362,2266,2020,36.7867222222222
362,2267,2019,38.156
362,2267,2020,37.4318333333333
362,2268,2016,32.3932777777778
362,2268,2017,34.4094027777778
362,2268,2018,34.6689814814815
362,2268,2019,31.8837916666667
362,2268,2020,31.8805555555556
362,2269,2017,31.9485416666667
362,2269,2018,33.2057037037037
362,2269,2019,30.2947916666667
362,2269,2020,28.8098888888889
362,2270,2016,32.3481666666667
362,2270,2017,35.1106481481482
362,2270,2018,33.8215185185185
362,2270,2019,30.6573888888889
362,2270,2020,30.6342222222222
362,2271,2015,22.4279166666667
362,2271,2016,23.3389722222222
362,2271,2017,24.8383055555556
362,2271,2018,25.033962962963
362,2271,2019,22.1256805555556
362,2271,2020,22.0204444444444
362,2272,2016,34.3107
362,2272,2017,35.6882222222222
362,2272,2018,36.0570185185185
362,2272,2019,33.7012777777778
362,2272,2020,33.1328333333333
362,2273,2017,43.1000555555556
362,2273,2018,44.3138518518519
362,2273,2019,41.0942272727273
362,2273,2020,41.4698333333333
362,2274,2017,37.88075
362,2274,2018,37.9068888888889
362,2274,2019,35.9537222222222
362,2274,2020,36.7416666666667
362,2275,2017,36.0918666666667
362,2275,2018,35.9747592592593
362,2275,2019,33.2126666666667
362,2275,2020,33.3725555555556
362,2276,2017,41.5201666666667
362,2276,2018,41.7649722222222
362,2276,2019,39.2114090909091
362,2276,2020,38.9695555555556
362,2277,2017,38.9807619047619
362,2277,2018,38.4732777777778
362,2277,2019,36.263
362,2277,2020,35.7232222222222
362,2278,2019,36.5853333333333
362,2279,2017,36.2394761904762
362,2279,2018,35.9922777777778
362,2279,2019,33.8130833333333
362,2279,2020,33.2143888888889
362,2280,2018,42.6583333333333
362,2280,2019,40.0989666666667
362,2280,2020,39.1653333333333
362,2281,2016,31.7292777777778
362,2281,2017,32.704
362,2281,2018,33.3161111111111
362,2281,2019,29.8580833333333
362,2281,2020,29.9023888888889
362,2282,2019,41.2295666666667
362,2282,2020,40.446
362,2283,2019,42.9590833333333
